taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:205977	NCBI:txid1365718	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205978	NCBI:txid69558	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205980	NCBI:txid1003973	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205981	NCBI:txid2493145	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205984	NCBI:txid1902868	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205985	NCBI:txid2978100	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205986	NCBI:txid1653296	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205988	NCBI:txid151736	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205990	NCBI:txid173514	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:205992	NCBI:txid361013	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206003	NCBI:txid2529255	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206005	NCBI:txid29143	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206008	NCBI:txid293915	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206013	NCBI:txid646044	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206014	NCBI:txid243952	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206015	NCBI:txid508936	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206016	NCBI:txid390342	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206018	NCBI:txid322613	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206019	NCBI:txid175587	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206020	NCBI:txid576206	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206025	NCBI:txid399146	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206027	NCBI:txid2067727	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206030	NCBI:txid767309	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206037	NCBI:txid440061	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206038	NCBI:txid55630	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206045	NCBI:txid500013	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206047	NCBI:txid652058	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206049	NCBI:txid529772	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206051	NCBI:txid64916	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206053	NCBI:txid1838218	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206059	NCBI:txid119720	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206063	NCBI:txid7672	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206065	NCBI:txid2559889	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206066	NCBI:txid270611	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206068	NCBI:txid218431	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206069	NCBI:txid166730	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206071	NCBI:txid6367	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206072	NCBI:txid2931861	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206073	NCBI:txid465078	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206075	NCBI:txid158657	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206076	NCBI:txid59756	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206077	NCBI:txid341732	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206078	NCBI:txid545830	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206082	NCBI:txid57070	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206083	NCBI:txid102633	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206084	NCBI:txid1815325	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206085	NCBI:txid999273	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206087	NCBI:txid508982	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206089	NCBI:txid1349632	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206092	NCBI:txid3082801	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206094	NCBI:txid86536	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206095	NCBI:txid218241	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206096	NCBI:txid1765092	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206097	NCBI:txid31463	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206099	NCBI:txid38330	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206100	NCBI:txid649370	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206101	NCBI:txid1320684	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206102	NCBI:txid747528	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206103	NCBI:txid106818	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206105	NCBI:txid81375	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206109	NCBI:txid1223421	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206112	NCBI:txid3027073	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206114	NCBI:txid1156464	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206117	NCBI:txid2999191	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206125	NCBI:txid1210434	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206126	NCBI:txid500099	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206127	NCBI:txid652892	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206128	NCBI:txid472263	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206129	NCBI:txid2528784	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206130	NCBI:txid638733	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206131	NCBI:txid557249	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206132	NCBI:txid2722800	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206140	NCBI:txid2559851	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206141	NCBI:txid2559845	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206144	NCBI:txid119705	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206146	NCBI:txid161593	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206147	NCBI:txid1365756	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206148	NCBI:txid153903	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206151	NCBI:txid189497	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206152	NCBI:txid99295	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206153	NCBI:txid205095	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206156	NCBI:txid109904	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206157	NCBI:txid300238	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206158	NCBI:txid126654	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206161	NCBI:txid2822631	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206163	NCBI:txid516931	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206164	NCBI:txid396780	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206169	NCBI:txid990996	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206172	NCBI:txid241307	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206173	NCBI:txid7661	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206174	NCBI:txid1980637	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206175	NCBI:txid494625	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206176	NCBI:txid748560	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206179	NCBI:txid1815292	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206180	NCBI:txid1159275	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206181	NCBI:txid171274	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206184	NCBI:txid2304062	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206185	NCBI:txid194556	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206186	NCBI:txid243561	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206188	NCBI:txid88061	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206190	NCBI:txid63120	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206192	NCBI:txid105866	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206194	NCBI:txid2802894	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206195	NCBI:txid130086	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206197	NCBI:txid376655	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206198	NCBI:txid2740786	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206206	NCBI:txid154953	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206208	NCBI:txid142002	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206210	NCBI:txid86514	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206211	NCBI:txid41800	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206213	NCBI:txid189488	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206216	NCBI:txid187482	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206218	NCBI:txid45696	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206219	NCBI:txid241286	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206221	NCBI:txid475180	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206223	NCBI:txid493920	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206225	NCBI:txid109908	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206228	NCBI:txid241305	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206233	NCBI:txid104722	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206236	NCBI:txid215390	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206237	NCBI:txid1111474	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206241	NCBI:txid1202488	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206242	NCBI:txid2768301	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206244	NCBI:txid291914	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206245	NCBI:txid181463	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206247	NCBI:txid327815	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206248	NCBI:txid2790581	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206251	NCBI:txid283050	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206252	NCBI:txid123222	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206253	NCBI:txid1203	To GenBank (0 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:206256	NCBI:txid161047	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206257	NCBI:txid3023029	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206258	NCBI:txid242815	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206261	NCBI:txid1941465	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206263	NCBI:txid1004040	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206264	NCBI:txid270596	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206265	NCBI:txid2483509	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206266	NCBI:txid405155	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206267	NCBI:txid1003986	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206268	NCBI:txid707738	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206269	NCBI:txid106310	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206273	NCBI:txid168193	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206282	NCBI:txid151724	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206284	NCBI:txid105401	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206286	NCBI:txid428448	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206287	NCBI:txid327823	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206289	NCBI:txid331415	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206292	NCBI:txid880231	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206293	NCBI:txid376738	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206294	NCBI:txid217772	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206295	NCBI:txid652898	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206296	NCBI:txid929461	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206297	NCBI:txid1003945	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206299	NCBI:txid2042711	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206300	NCBI:txid119709	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206301	NCBI:txid912986	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206303	NCBI:txid475183	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206304	NCBI:txid2771560	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206306	NCBI:txid214981	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206307	NCBI:txid1051624	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206309	NCBI:txid25929	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206311	NCBI:txid315409	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206314	NCBI:txid1214762	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206316	NCBI:txid218042	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206317	NCBI:txid80997	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206321	NCBI:txid879876	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206322	NCBI:txid2781344	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206324	NCBI:txid862802	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206325	NCBI:txid46543	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206326	NCBI:txid392928	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206327	NCBI:txid9216	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206330	NCBI:txid490552	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206333	NCBI:txid440059	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206334	NCBI:txid1592448	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206337	NCBI:txid556835	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206340	NCBI:txid217477	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206342	NCBI:txid1003978	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206344	NCBI:txid300414	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206345	NCBI:txid1230559	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206346	NCBI:txid80981	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206348	NCBI:txid984257	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206351	NCBI:txid1806131	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206352	NCBI:txid903757	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206354	NCBI:txid252926	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206355	NCBI:txid1194263	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206358	NCBI:txid435239	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206359	NCBI:txid156089	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206362	NCBI:txid652914	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206363	NCBI:txid62964	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206364	NCBI:txid473604	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206366	NCBI:txid1229233	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206367	NCBI:txid1914738	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206368	NCBI:txid524550	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206372	NCBI:txid189511	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206375	NCBI:txid46712	To GenBank (40 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:206377	NCBI:txid2306631	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206379	NCBI:txid109718	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206380	NCBI:txid1918596	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206382	NCBI:txid231756	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206383	NCBI:txid587068	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206384	NCBI:txid595626	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206386	NCBI:txid1267109	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206388	NCBI:txid86227	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206389	NCBI:txid478252	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206390	NCBI:txid1916826	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206391	NCBI:txid274715	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206392	NCBI:txid941650	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206393	NCBI:txid87243	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206395	NCBI:txid1113439	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206396	NCBI:txid3049399	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206400	NCBI:txid2806092	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206401	NCBI:txid81599	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206403	NCBI:txid486189	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206405	NCBI:txid51050	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206406	NCBI:txid2529192	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206408	NCBI:txid130877	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206411	NCBI:txid2696654	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206412	NCBI:txid120491	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206414	NCBI:txid291887	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206415	NCBI:txid1213744	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206416	NCBI:txid182644	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206417	NCBI:txid86247	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206421	NCBI:txid572527	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206423	NCBI:txid2480990	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206428	NCBI:txid285655	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206429	NCBI:txid119747	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206430	NCBI:txid69681	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206434	NCBI:txid622423	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206436	NCBI:txid1548244	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206437	NCBI:txid270563	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206439	NCBI:txid274708	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206441	NCBI:txid166738	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206442	NCBI:txid9232	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206447	NCBI:txid227183	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206449	NCBI:txid490317	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206450	NCBI:txid2836380	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206456	NCBI:txid158444	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206458	NCBI:txid188113	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206459	NCBI:txid278035	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206460	NCBI:txid150324	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206462	NCBI:txid80984	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206463	NCBI:txid337809	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206464	NCBI:txid392922	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206465	NCBI:txid390961	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206466	NCBI:txid384596	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206467	NCBI:txid652896	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206468	NCBI:txid767311	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206469	NCBI:txid306321	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206473	NCBI:txid998136	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206475	NCBI:txid31444	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206482	NCBI:txid94238	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206484	NCBI:txid94238	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206485	NCBI:txid46719	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206486	NCBI:txid1349636	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206488	NCBI:txid46691	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206489	NCBI:txid1210418	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206490	NCBI:txid652904	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206491	NCBI:txid125896	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206493	NCBI:txid1288753	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206494	NCBI:txid323288	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206495	NCBI:txid270526	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206500	NCBI:txid990928	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206501	NCBI:txid1520527	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206502	NCBI:txid51820	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206503	NCBI:txid51109	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206505	NCBI:txid997818	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206506	NCBI:txid1431510	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:206507	NCBI:txid320456	To Genbank		ncbi	
