"KX554205.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;NA"
"KX554302.1_representative_of_7_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;NA"
"MF624197.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;NA"
"MF624188.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;NA"
"KT364460.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"HQ290989.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"JN314740.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"KF665227.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Sclerophrys;NA"
"LC306949.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"KF665375.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Vandijkophrynus;NA"
"MN135513.1_representative_of_9_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Incilius;NA"
"AB435300.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"KX259280.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"AB435266.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"OM523574.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"KX259317.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"KX259316.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"OL457694.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufoides;NA"
"MF680062.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;NA;NA"
"MH105107.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"KT031492.2_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"MK013962.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"GU226835.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"HQ843039.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"NC_047225.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;NA;NA"
"KT031469.2_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"KT031478.2_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"HM563876.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Incilius;NA"
"KF665455.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;NA"
"KM921794.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Adenomus;NA"
"KF665154.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Werneria;NA"
"MG840857.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Boana;NA"
"OR779901.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"EF364303.1_representative_of_12_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR778693.1_representative_of_7_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MN865387.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MN865383.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR806938.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MN865386.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR779777.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MN865381.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MH538282.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"JN867574.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MH538280.1_representative_of_11_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"EF364301.1_representative_of_19_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR779689.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR779967.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KU495508.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR779871.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OR778686.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KC014784.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Colostethus;NA"
"GU062191.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"AY364567.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"JN635842.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"DQ371318.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"EU342687.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"JN635808.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"JN651247.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"JN635820.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"OR779797.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KP685219.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"OM339551.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Dendrophryniscus;NA"
"JN867550.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Dendrophryniscus;NA"
"KU495209.1_representative_of_12_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"HQ286385.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"KF665078.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;NA;NA"
"KF665096.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Sclerophrys;NA"
"MK919549.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"OR778690.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KC129298.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Colostethus;NA"
"EU342625.1_representative_of_11_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"EU517663.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;NA"
"EU342623.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;NA"
"FJ752272.1_representative_of_20_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;NA"
"FJ752280.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;NA"
"JQ742120.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"KX666098.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;NA"
"KJ130713.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Rheobates;NA"
"HQ290972.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Hyloxalus;NA"
"EU342697.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;NA;NA"
"EU342701.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Colostethus;NA"
"MT742715.1_representative_of_7_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;NA"
"JN584174.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Aromobates;NA"
"KR905185.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Amazophrynella;NA"
"KR270422.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hemiphractidae;Fritziana;NA"
"MN836784.1_representative_of_31_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Alsodes;NA"
"PQ800373.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Alsodes;NA"
"MN836785.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Alsodes;NA"
"KY826241.1_representative_of_11_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Eupsophus;NA"
"KY826263.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Eupsophus;NA"
"KY826260.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Eupsophus;NA"
"KY826272.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Eupsophus;NA"
"KY826246.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Eupsophus;NA"
"AY843587.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Alsodidae;Eupsophus;NA"
"MF624210.1_representative_of_9_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Leucostethus;NA"
"MF624212.1_representative_of_16_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Leucostethus;NA"
"MZ127941.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Leucostethus;NA"
"MF624205.1_representative_of_9_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Leucostethus;NA"
"MF624204.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Leucostethus;NA"
"MG099169.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hemiphractidae;Fritziana;NA"
"MN967694.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"MN967705.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"PQ037984.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Adenomera;NA"
"KX025307.1_representative_of_14_identical_accessions"	"NA;Chordata;Amphibia;Anura;Brachycephalidae;Brachycephalus;NA"
"MG889430.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Brachycephalidae;Brachycephalus;NA"
"MN967649.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"MH206289.1_representative_of_13_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"PP263734.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KY171942.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Capensibufo;NA"
"HM563871.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Incilius;NA"
"AB435274.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"LC306955.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"EF107206.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;NA"
"KT031490.2_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufotes;NA"
"JN314784.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Ansonia;NA"
"ON907634.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhaebo;NA"
"OR801166.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KM390784.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"MW136657.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"KR012630.1_representative_of_7_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"KR012619.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"MK069976.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"KJ940463.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Mannophryne;NA"
"EU380816.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Mannophryne;NA"
"EU736218.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;NA"
"JN867570.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;NA;NA"
"MH270053.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Amazophrynella;NA"
"OR096263.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufo;NA"
"MW133331.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufo;NA"
"OR096265.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Bufo;NA"
"MT503892.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"OR779755.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Rhinella;NA"
"JQ742103.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"MF624174.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"JQ742123.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"JN691047.1_representative_of_16_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"JN691064.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"JN691100.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"JN691099.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"KY510237.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"JN691096.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Anomaloglossus;NA"
"EU342705.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Hyloxalus;NA"
"KJ940470.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Mannophryne;NA"
"AY263221.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Mannophryne;NA"
"KJ940467.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Mannophryne;NA"
"JQ966847.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"MK166212.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"EF364308.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"MT176241.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"PQ466523.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"PQ466507.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"PQ466511.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"GU252231.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"MT176236.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"JN691212.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"ON585998.1_representative_of_24_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"JN691186.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"ON585899.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;NA;NA"
"JN691193.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"AY101230.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Gymnophiona;Ichthyophiidae;Ichthyophis;NA"
"MW026639.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"MW026631.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Hylidae;Dendropsophus;NA"
"MT358987.1_representative_of_22_identical_accessions"	"NA;Chordata;Actinopteri;Syngnathiformes;Callionymidae;NA;NA"
"KU255459.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;NA"
"KY800544.1_representative_of_7_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;NA"
"KY800616.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;NA"
"KY800576.1_representative_of_10_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;NA"
"KY800551.1_representative_of_9_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;NA"
"KY938231.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Pleurodeles;NA"
"PQ466551.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Atelopus;NA"
"ON585901.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;NA"
"ON185650.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"GU130645.1_representative_of_3_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"GU130611.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"KX025271.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Brachycephalidae;Brachycephalus;NA"
"KM204369.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;Brachycephalidae;Brachycephalus;NA"
"JQ742139.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Oreophrynella;NA"
"KX025265.1_representative_of_7_identical_accessions"	"NA;Chordata;Amphibia;Anura;Brachycephalidae;Brachycephalus;NA"
"MK060055.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Allobates;NA"
"PP661216.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Rajiformes;Rajidae;Dipturus;NA"
"KX151644.1_representative_of_8_identical_accessions"	"NA;Chordata;Chondrichthyes;Myliobatiformes;NA;NA;NA"
"KX151654.1_representative_of_4_identical_accessions"	"NA;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Mobula;NA"
"KX151653.1_representative_of_5_identical_accessions"	"NA;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Mobula;NA"
"MZ816175.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Duttaphrynus;NA"
"MZ816173.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Duttaphrynus;NA"
"EU342552.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"EU342551.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"MT627186.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Allobates;NA"
"KX524489.1_representative_of_13_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"OQ297608.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Allobates;NA"
"EU342547.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Colostethus;NA"
"EU342548.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Colostethus;NA"
"EU342559.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Dendrobatidae;Colostethus;NA"
"OM470923.1_representative_of_3_identical_accessions"	"NA;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Lepadogaster;NA"
"MH047810.1_representative_of_4_identical_accessions"	"NA;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;NA"
"FN652712.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Gymnophiona;Herpelidae;Boulengerula;NA"
"KX242536.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;NA"
"KY712670.1_representative_of_5_identical_accessions"	"NA;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;NA"
"OP263824.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;NA"
"KX242517.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;NA"
"MK759951.1_representative_of_8_identical_accessions"	"NA;Chordata;Amphibia;Anura;Bufonidae;Sclerophrys;NA"
"EU186698.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;NA"
"KY886587.1_representative_of_2_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Allobates;NA"
"MT524132.1_representative_of_3_identical_accessions"	"NA;Chordata;Amphibia;Anura;Aromobatidae;Allobates;NA"
"EU342562.1_representative_of_6_identical_accessions"	"NA;Chordata;Amphibia;Anura;NA;NA;NA"
"MK499434.1_representative_of_4_identical_accessions"	"NA;Chordata;Chondrichthyes;NA;Pristiophoridae;Pliotrema;NA"
"OR582714.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"NC_046016.1_representative_of_3_identical_accessions"	"NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;NA;NA"
"NC_042504.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Scoliodon;NA"
"PP661142.1_representative_of_8_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;NA;NA"
"PP083267.1_representative_of_8_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"KT823693.1_representative_of_12_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"MN122934.1_representative_of_10_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"GU130605.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;NA;NA"
"PP661143.1_representative_of_5_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"ON185647.1_representative_of_4_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"LC649806.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"KT698058.1_representative_of_6_identical_accessions"	"NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Glyphis;NA"
"NC_037964.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Rajiformes;Arhynchobatidae;Bathyraja;NA"
"NC_037977.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Rajiformes;Arhynchobatidae;Bathyraja;NA"
"PQ760241.1_representative_of_5_identical_accessions"	"NA;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Mobula;NA"
"NC_030254.1_representative_of_3_identical_accessions"	"NA;Chordata;Chondrichthyes;Rhinopristiformes;Rhynchobatidae;Rhynchobatus;NA"
"KJ466996.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Rhinopristiformes;Rhinobatidae;Rhinobatos;NA"
"NC_039438.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Rhinopristiformes;Pristidae;Pristis;NA"
"ON185651.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Squaliformes;Etmopteridae;Etmopterus;NA"
"OZ172924.1_representative_of_29_identical_accessions"	"NA;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;NA"
"NC_036041.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Myliobatiformes;Potamotrygonidae;Potamotrygon;NA"
"GU597963.1_representative_of_2_identical_accessions"	"NA;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;NA"
"AF442157.1_representative_of_3_identical_accessions"	"NA;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;NA"
